elapsed_distance,moving_time,avg_speed,ride_cruise_speed,ride_avg_power,peak_20min_power,training_window_0,training_window_1,training_window_2,training_window_3,training_window_4,training_window_5,training_window_6,training_window_7,training_window_8,training_window_9,training_window_10,training_window_11,training_window_12,simple_exertion
-0.7941403927400001,-1.015275426078,1.0484213232691664,1.5779114362914524,1.4690382194920213,1.1288163692891127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
-0.007877815848630263,-0.2019305994469952,0.7521829824391384,0.18512189865003212,0.721238197319885,0.6436946469143883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.3043885464977416,1.157978363712783,0.6133066982680789,-0.5140552440847841,0.05392002967499064,0.033030699858078924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.13022071196480614,0.0487087379767819,0.26399286392285204,-0.2814179078573183,-0.017665722385450285,0.5007749032558348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.916987554031875,-0.8704516228796457,-0.9427997423370261,-0.054631322267002666,-0.9730929818292064,-1.6675074854266916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.4468226981038017,1.3978567993509237,0.3864407102991217,0.10953095076090026,0.3001547533022487,0.6382970756982524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.3099706928706964,-0.40369750792767445,0.22087396977846113,-0.8496073260303003,-0.31312504067794467,-0.2431358969069067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.8667282792460583,-1.0592157750360145,1.2008284902570512,-0.1005984699150713,0.7316667780465264,0.17292490870705288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.058201464104449686,-0.0938732106828981,0.4939895991326936,0.0028698998677491546,0.45297725954698853,0.32111329725956966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.6443422872385867,-0.30864287548788777,-1.5871181824752914,0.07550451848763667,-1.3345241546819666,-1.994522751346547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
-0.7926449237089389,-0.26380578471440347,-2.37279966335399,-0.22542804333337385,-2.1572629333566473,-1.7210061080455985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.41029588256153215,-0.17637345770610915,-0.915130221918689,-1.855249070175636,-1.2206080975511635,-1.2383087237211496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.020832096378448788,0.25585609735027925,-0.6464627415136294,0.022931606949272928,-0.7877127553668999,-1.0576449076712837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.6567768217109705,0.36167163157570215,0.9490977381845456,0.38011535296278526,0.88061904285417,1.0633529519332552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.9190715670539873,1.151701171004495,1.9299338608653742,3.7859516076404574,1.6558541115599754,0.7111081332767936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.5373196442123684,1.7937683108807898,-0.16245012870446127,-0.2624595094515066,-0.27508170829260115,0.5032974189942456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
-0.7560449813481607,-0.926497986346501,0.6974499241864779,-0.5361965672973076,0.5352501267367908,-0.30279060488514603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.13730365019422644,-0.37141480257076576,0.9462692508876546,0.39282020696620185,0.7286101618968944,0.7930660026499375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.03867481471031083,0.00476838901876731,0.16304542030295918,-0.24710399547993267,0.16348177460414134,0.9141436543397259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.29070503933318886,-0.39562683158844725,0.3027732778477798,-0.47635295515054976,0.16862614765451536,0.4196374532266675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-1.243485485085133,-1.3237546105995717,-0.8589807268905927,0.5830253397898238,-0.2926853361022655,-1.051889066447812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.1741395611216299,0.7894174775547421,1.1933049412925103,1.1937380304593994,1.1043559346754168,1.3664392766268443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
-0.44284674932468976,-0.41042307154369706,-0.27936703077852393,-1.176940999423603,-0.8748554848620913,-0.16942689393662436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.6005618612919332,1.2418237234591984,-1.0123064523109426,-0.9272514449277767,-1.1040438109854969,0.006124580986446121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.119569056559281,1.1333179637873665,0.2537592876986324,-0.27547988908482124,-0.010451422608475053,0.2667818813379117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
-0.5049264635347168,-0.8377205466150022,1.7888147226241635,1.5893209178566345,2.3734753785527976,1.3603966481636995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.7255912091469194,-0.809921550335442,0.03425518180851617,-0.9758342360315745,-0.5542474234547156,-0.7183309817790816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.5891845686040514,-0.15619676685804124,-1.7168108883703208,-0.3158465029676746,-1.685767816141213,-1.084344468705614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.27051722375078374,0.1912906866364619,0.39966253782551914,-0.6539182811243629,0.18657242670772706,0.39066706679071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6519182100085739,-0.650301507181838,-0.3220557501479511,-1.4761007531630697,-0.9300878673848088,-1.0672828821217142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.6500545791127847,-0.6583721835210651,-0.3592276294564905,0.2174777408965996,-0.16381702915504448,0.11326703294112635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.13970070223788172,0.986700676958073,-2.3214215616340117,-0.6986560037145587,-2.1579265094170665,-0.6290138218059461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
0.5000445671392532,0.775517979414962,-0.38943805691842165,-0.7491471293446182,-0.38022951282793266,0.013974392774673732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.8187213425455995,0.5078405474972608,1.01073027857594,0.30552721920556586,0.5830414171110908,1.1176459777335055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-1.1206627343443782,-1.248876669007853,0.14377078237505783,-1.0835398192571193,-0.20728425938270906,-0.9746199820109119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.41873811912769193,-0.5695947437895662,0.5666123606084086,-0.17700696219259635,0.5278341872527192,0.43933644077464395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-1.1596167606737946,-1.3098551124597917,0.29413905197617696,0.6665534023006343,0.9518861352446608,0.07417282646086104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
-1.0732083800386127,-0.22569425755694186,-3.4631867801770224,1.3623868874349254,-0.3718380181524826,1.2485845155562096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9511947530215026,0.6011016963061082,1.0768587063715267,1.129699669412234,1.5725974145858501,0.6357792381908851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.49838514286239843,-0.42342582786800753,-0.5165586897983865,-1.2638146892618494,-0.8076424925663227,-0.46446544836174536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.49664841122617676,0.31010897718619523,-2.2942196674282975,-0.3126364251676929,-1.8396296234993634,-0.787466252279895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
-0.5372689050166675,-0.6148802054707854,0.06963887624876088,-0.14658079061576706,-0.18618180512349713,-0.9555269285903404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
-0.3250372351917012,-0.5852877255602857,1.1992815676987243,0.8910129325107315,1.4251753000281968,1.43323015522454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.44047066107885985,0.35539443886741434,0.30176724102236,0.7102905113132025,0.4851444606918985,0.6054671185183867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
-0.40353957257454515,-0.49875214036746107,0.1569219236257185,-0.38903859277520797,-0.08255113529811665,-0.8617640946241474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.7482768983251868,2.17802217880955,-0.2698650501717774,-0.9134288478436129,-0.5757069395549188,0.6228068425112288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.07401709557800482,-0.23600678843484324,0.6531805898122967,1.833892406267278,0.7997626730730458,1.260899028403751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.4413329821086043,-0.5126516385072413,0.13278816364187668,-0.42672002260920244,-0.11641190698950248,-0.8375102197417511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.44055086816011907,-0.5274478784624911,0.14429699988040443,-0.04012068264473957,0.1644052476524441,-0.5070913501436027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.6278955235453454,-0.6996223070326707,0.017140248954644267,0.38257431849221835,0.17726653206098364,0.4190968840063313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.3191309332547911,1.1812936509149947,0.5496924019253258,0.8822081916550458,1.4919858438660771,0.5628435972856585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
-0.0655081635434764,-0.34092558084479646,1.1480748724024767,1.047646740003219,1.4095497370586658,1.2937922735369038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.6572377743111653,-0.45301830777850716,-1.2992586725370054,-0.5875251346352819,-1.5012750480984574,-1.45793782030578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
-0.13519528234805342,-0.3037107955028045,0.5842116292575481,0.6459804356714651,0.595292831214305,0.5999623510242731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.3654551911658243,-0.3960752024961821,-0.028693120145809783,-0.5923597062356427,0.05259369060909396,0.00032390596214130997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.0457333487592313,1.0880325021061474,0.14072258346202143,0.513378750731689,0.21091021683400235,1.0859155894166068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
-0.8423899415695872,-1.0793924658840826,1.297347830282704,1.5267720550680906,1.3628525322140865,0.9836134718471269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.7083907767276628,-0.4803689331503325,-1.3227649918651423,-2.5801894561212104,-1.8772083255843648,-1.7023101324798766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.852476856724003,2.794532176944959,0.5295382572562667,-0.5759623760004255,-0.1096146919082987,0.130529841090253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.2995472666999204,-0.4494313405166284,0.5526869762927772,-0.08756574871156639,0.4355891991213663,0.36828818736003666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.1767530201109863,0.33566611892708126,-1.5050013297808704,0.002912133582694867,-1.3472319877718153,-0.2597182823410185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.6884253494580735,-0.610396496393437,-0.8419979465594419,-0.317721221334235,-0.7899674870255164,-1.5018194184366054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
