time,index,ride_id,segment_id,elevation,latitude,longitude,elapsed_time,delta_time,moving_time,delta_dist,heading,speed,is_cruising,grade,elapsed_ascent,elapsed_descent,elapsed_elevation,training_window_id,filt_speed,filt_grade,inst_power
2020-07-14 21:28:37+00:00,0,3763294489.0,0.0,799.2516,39.997473,-83.041406,1.0,1.0,1.0,,,6.637227374919911,False,1.685225869312714,0.0,0.0,0.0,3,3.203094708310808,0.7988053958251131,20.183482993114925
2020-07-14 21:28:38+00:00,1,3763294489.0,0.0,799.41565,39.9974965,-83.0414225,2.0,1.0,2.0,0.001843674270811,125.07375449779222,6.637227374919911,False,1.685225869312714,0.1640499999999747,0.0,0.1640499999999747,3,4.186265020151364,1.0072754849740286,31.19050368463521
2020-07-14 21:28:39+00:00,2,3763294489.0,0.0,799.5797,39.99752,-83.041439,3.0,1.0,3.0,0.0018436741288286,125.07375448964504,6.6372268637830185,False,1.685225999092987,0.3280999999999494,0.0,0.3280999999999494,3,4.413114022084212,1.0072754913144095,33.092382941300656
2020-07-14 21:28:40+00:00,3,3763294489.0,0.0,799.5797,39.997527,-83.041446,4.0,1.0,4.0,0.0006092631954961,135.0,2.1933475037862986,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,3.809105709722264,0.7988054118795213,24.40015082599097
2020-07-14 21:28:41+00:00,4,3763294489.0,0.0,799.5797,39.9975255,-83.041449,5.0,1.0,5.0,0.0001896208382393,206.56505106851503,0.6826350176615764,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,2.684590334961249,0.4794107137238039,12.721589077214507
2020-07-14 21:28:42+00:00,5,3763294489.0,0.0,799.5797,39.997524,-83.041452,6.0,1.0,6.0,0.0001896208410767,206.565051177078,0.6826350278762465,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,1.589511880525005,0.198539725790991,5.270102166854307
2020-07-14 21:28:43+00:00,6,3763294489.0,0.0,799.5797,39.9975255,-83.041454,7.0,1.0,7.0,0.0001481480623906,143.13010222388047,0.5333330246063304,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.8885013806159927,0.0438075541209085,2.267612801714648
2020-07-14 21:28:44+00:00,7,3763294489.0,0.0,799.5797,39.997527,-83.041456,8.0,1.0,8.0,0.0001481480601141,143.13010235415598,0.53333301641087,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.5843125993845126,0.0,1.3656133967790514
2020-07-14 21:28:45+00:00,8,3763294489.0,0.0,799.5797,39.997527,-83.041458,9.0,1.0,9.0,0.0001058610943783,180.0,0.3810999397621347,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.4841153054015972,,
2020-07-14 21:28:46+00:00,9,3763294489.0,0.0,799.5797,39.997527,-83.041455,10.0,1.0,10.0,0.0001587916408941,180.0,0.5716499072189836,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.4101949572025207,,
2020-07-14 21:28:47+00:00,10,3763294489.0,0.0,799.5797,39.997527,-83.041454,11.0,1.0,11.0,5.293054718918537e-05,180.0,0.1905499698810673,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.3223783636444111,,
2020-07-14 21:28:48+00:00,11,3763294489.0,0.0,799.5797,39.997527,-83.041453,12.0,1.0,12.0,5.293054651579137e-05,180.0,0.1905499674568489,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.2262656055150785,,
2020-07-14 21:28:49+00:00,12,3763294489.0,0.0,799.5797,39.997527,-83.041453,13.0,1.0,13.0,0.0,180.0,0.0,False,,0.3280999999999494,0.0,0.3280999999999494,3,0.1352197457544397,,
2020-07-14 21:28:50+00:00,13,3763294489.0,0.0,799.5797,39.997527,-83.041453,14.0,1.0,14.0,0.0,180.0,0.0,False,,0.3280999999999494,0.0,0.3280999999999494,3,0.0641141042696007,,
2020-07-14 21:29:06+00:00,14,3763294489.0,1.0,799.5797,39.997532,-83.041476,30.0,1.0,15.0,,167.7352262676985,0.1905499583534373,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.0927982997211396,0.0,0.21612204655126768
2020-07-14 21:29:07+00:00,15,3763294489.0,1.0,799.5797,39.997532,-83.04147499999999,31.0,1.0,16.0,5.293054398706594e-05,180.0,0.1905499583534373,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.1251180431851428,0.0,0.2914145898912602
2020-07-14 21:29:08+00:00,16,3763294489.0,1.0,799.5797,39.997532,-83.041474,32.0,1.0,17.0,5.2930542640278045e-05,180.0,0.1905499535050009,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.1449864427584014,0.0,0.337709555167223
2020-07-14 21:29:09+00:00,17,3763294489.0,1.0,799.5797,39.997532,-83.0414735,33.0,1.0,18.0,2.6465271656836e-05,180.0,0.0952749779646096,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.1495727692313415,0.0,0.34839722135085366
2020-07-14 21:29:10+00:00,18,3763294489.0,1.0,799.5797,39.997532,-83.041473,34.0,1.0,19.0,2.6465271656836e-05,180.0,0.0952749779646096,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.1367310294759335,0.0,0.31847282066805255
2020-07-14 21:29:11+00:00,19,3763294489.0,1.0,799.5797,39.997531,-83.041473,35.0,1.0,20.0,6.909341938293079e-05,270.0,0.2487363097785508,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.1124700162437726,0.0,0.26194754136513515
2020-07-14 21:29:12+00:00,20,3763294489.0,1.0,799.5797,39.997531,-83.041473,36.0,1.0,21.0,0.0,180.0,0.0,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.0831883692995112,0.0,0.19373759674368277
2020-07-14 21:29:13+00:00,21,3763294489.0,1.0,799.5797,39.997531,-83.041473,37.0,1.0,22.0,0.0,180.0,0.0,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.059146496525437,0.0,0.13774144326945603
2020-07-14 21:29:14+00:00,22,3763294489.0,1.0,799.5797,39.997531,-83.041473,38.0,1.0,23.0,0.0,180.0,0.0,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.1505407040408652,0.0,0.35065289025518687
2020-07-14 21:29:15+00:00,23,3763294489.0,1.0,799.5797,39.997531,-83.041473,39.0,1.0,24.0,0.0,180.0,0.0,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.4713334768669345,0.0,1.100184364268897
2020-07-14 21:29:16+00:00,24,3763294489.0,1.0,799.5797,39.997532,-83.041473,40.0,1.0,25.0,6.909341938293079e-05,90.0,0.2487363097785508,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,0.9900074314246154,0.0,2.329323252981602
2020-07-14 21:29:17+00:00,25,3763294489.0,1.0,799.5797,39.997536,-83.041493,41.0,1.0,26.0,0.0010940929128143,168.69006753772337,3.938734486131721,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,1.5871000280621792,0.0,3.794238442674069
2020-07-14 21:29:18+00:00,26,3763294489.0,1.0,799.5797,39.9975405,-83.041504,42.0,1.0,27.0,0.0006600531461497,157.75097633125884,2.376191326139233,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,2.077058675834569,0.0,5.057266871329465
2020-07-14 21:29:19+00:00,27,3763294489.0,1.0,799.5797,39.997545,-83.041515,43.0,1.0,28.0,0.0006600531123055,157.75097633125884,2.37619120430001,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,2.290417200974709,0.0,5.629240946447618
2020-07-14 21:29:20+00:00,28,3763294489.0,1.0,799.5797,39.997554,-83.041523,44.0,1.0,29.0,0.00075232371449,131.6335393197242,2.7083653721643586,False,0.0,0.3280999999999494,0.0,0.3280999999999494,3,2.1681287811358776,0.0,5.299618829415815
