time,index,ride_id,segment_id,elevation,latitude,longitude,elapsed_time,delta_time,moving_time,delta_dist,heading,speed,is_cruising,grade,elapsed_ascent,elapsed_descent,elapsed_elevation,training_window_id,filt_speed,filt_grade,inst_power
2020-11-19 20:16:24+00:00,0,4361964395.0,0.0,881.9328,40.068013,-83.128059,1.0,1.0,1.0,,,20.209512887135247,False,-0.5534634770858688,0.0,0.0,0.0,5,10.104755141585116,-0.2767317741993947,35.87929299040406
2020-11-19 20:16:25+00:00,1,4361964395.0,0.0,881.7687500000001,40.06806575,-83.12797825,2.0,1.0,2.0,0.0056137535797597,33.15460854292055,20.209512887135247,True,-0.5534634770858688,0.0656199999999671,0.1640499999999747,0.2296699999999418,5,14.46033512344239,-0.3960150694434378,81.35786091390038
2020-11-19 20:16:26+00:00,2,4361964395.0,0.0,881.6047000000002,40.0681185,-83.12789749999999,3.0,1.0,3.0,0.0056137510648792,33.15460853477013,20.20950383356525,True,-0.5534637250292432,0.1312399999999343,0.3280999999998357,0.45933999999977,5,17.48546181396936,-0.3909159216055393,140.34683263163265
2020-11-19 20:16:27+00:00,3,4361964395.0,0.0,881.4406500000001,40.06817125,-83.12781675,4.0,1.0,4.0,0.0056137485498295,33.15460854292055,20.209494779386244,True,-0.5534639729906693,0.1968599999999014,0.4921499999999241,0.6890099999998256,5,17.992401571075114,-0.0148604694716749,183.88640001331115
2020-11-19 20:16:28+00:00,4,4361964395.0,0.0,881.2766000000001,40.068224,-83.127736,5.0,1.0,5.0,0.0056137460352894,33.15460854292055,20.2094857270422,True,-0.553464220900914,0.2624799999998686,0.6561999999998989,0.9186799999997676,5,15.835013830301072,0.8881986963672707,200.0172154052253
2020-11-19 20:16:29+00:00,5,4361964395.0,0.0,881.6047,40.068199,-83.127753,6.0,1.0,6.0,0.0019472252388035,235.78429786889885,7.0100108596929545,True,3.1912153908450853,0.3280999999998357,0.6561999999998989,0.9842999999997346,5,12.114626098493114,2.061714123069448,188.23234916165435
2020-11-19 20:16:30+00:00,6,4361964395.0,0.0,881.7687500000001,40.068192,-83.127754,7.0,1.0,7.0,0.000486535685506,261.86989766212844,1.7515284678216865,False,6.38598086084434,0.4921499999999241,0.6561999999998989,1.148349999999823,5,8.158369896631521,2.970972217642469,145.18261040127695
2020-11-19 20:16:31+00:00,7,4361964395.0,0.0,881.9328,40.068185,-83.127755,8.0,1.0,8.0,0.0004865356866065,261.8698976702707,1.7515284717836217,False,6.385980846394906,0.6561999999998989,0.6561999999998989,1.3123999999997975,5,4.897401548479674,3.2192956470230616,87.67973767630102
2020-11-19 20:16:32+00:00,8,4361964395.0,0.0,881.9328,40.068178,-83.127757,9.0,1.0,9.0,0.0004950803035025,254.05460402226373,1.782289092609178,False,0.0,0.6561999999998989,0.6561999999998989,1.3123999999997975,5,3.145234637904086,2.6085319866984693,46.285962296458344
2020-11-19 20:16:33+00:00,9,4361964395.0,0.0,881.9328,40.0681685,-83.12776149999999,10.0,1.0,10.0,0.0006981836354939,244.65382412437003,2.5134610877781274,False,0.0,0.6561999999998989,0.6561999999998989,1.3123999999997975,5,3.036713898360558,1.3425052220095626,26.74554528031726
2020-11-19 20:16:34+00:00,10,4361964395.0,0.0,881.9328,40.068159,-83.127766,11.0,1.0,11.0,0.0006981836459767,244.65382403778983,2.5134611255162302,False,0.0,0.6561999999998989,0.6561999999998989,1.3123999999997975,5,3.71960841379515,0.0423780133666188,10.661633774060032
2020-11-19 20:16:35+00:00,11,4361964395.0,0.0,881.2766000000001,40.068127,-83.127802,12.0,1.0,12.0,0.0029175147505396,221.6335393337625,10.503053101942628,True,-4.259800332022219,0.6561999999998989,1.3123999999997975,1.9685999999996968,5,4.2768751666251,-0.7520741738772222,0.0
2020-11-19 20:16:36+00:00,12,4361964395.0,0.0,881.2766000000001,40.068116,-83.127814,13.0,1.0,13.0,0.0009900728443299,222.5104470657107,3.564262239587877,False,0.0,0.6561999999998989,1.3123999999997975,1.9685999999996968,5,4.342098210125893,-0.6926592436716498,0.0
2020-11-19 20:16:37+00:00,13,4361964395.0,0.0,881.2766000000001,40.068111,-83.127823,14.0,1.0,14.0,0.0005880572610723,209.0546040913958,2.1170061398603663,False,0.0,0.6561999999998989,1.3123999999997975,1.9685999999996968,5,4.002194096841072,0.1931121978692085,14.496045392433482
2020-11-19 20:16:38+00:00,14,4361964395.0,0.0,881.2766000000001,40.068106,-83.127832,15.0,1.0,15.0,0.0005880572879929,209.0546041298025,2.117006236774567,False,0.0,0.6561999999998989,1.3123999999997975,1.9685999999996968,5,3.602376120860775,1.4316532192178568,33.55542241856239
2020-11-19 20:16:39+00:00,15,4361964395.0,0.0,881.6047,40.068099,-83.127842,16.0,1.0,16.0,0.0007165934630645,214.9920202040232,2.579736467032266,False,8.67160457330681,0.9842999999997346,1.3123999999997975,2.2966999999995323,5,3.4970921989460675,2.602622634673984,51.56882345963783
2020-11-19 20:16:40+00:00,16,4361964395.0,0.0,881.9328,40.068078,-83.12785,17.0,1.0,17.0,0.0015113651730709,249.14554197170787,5.440914623055378,False,4.111524641586194,1.3123999999997975,1.3123999999997975,2.6247999999995955,5,3.8898180109119673,3.4764826867624823,73.44451595820006
2020-11-19 20:16:41+00:00,17,4361964395.0,0.0,881.9328,40.068057,-83.127853,18.0,1.0,18.0,0.0014596070900055,261.8698976268455,5.254585524020095,False,0.0,1.3123999999997975,1.3123999999997975,2.6247999999995955,5,4.563199437012899,4.100512767806079,100.02890861175845
2020-11-19 20:16:42+00:00,18,4361964395.0,0.0,882.4249500000002,40.068035,-83.12785149999999,19.0,1.0,19.0,0.0015221230490387,273.9004937691737,5.479642976539672,False,6.123698562453087,1.8045499999999493,1.3123999999997975,3.116949999999747,5,5.088886381413224,4.479704567276913,121.1479838703779
