time,index,ride_id,segment_id,elevation,latitude,longitude,elapsed_time,delta_time,moving_time,delta_dist,heading,speed,is_cruising,grade,elapsed_ascent,elapsed_descent,elapsed_elevation,training_window_id,filt_speed,filt_grade,inst_power
2021-03-21 18:33:03+00:00,0,4987066590.0,0.0,884.8857,40.067889,-83.127818,1.0,1.0,1.0,,,0.6007593474571022,False,0.0,0.0,0.0,0.0,7,0.3003796723413837,0.0,0.6609985391647086
2021-03-21 18:33:04+00:00,1,4987066590.0,0.0,884.8857,40.06788975,-83.12782100000001,2.0,1.0,2.0,0.0001668775965158,165.96375659593406,0.6007593474571022,False,0.0,0.0,0.0,0.0,7,0.4298561670501468,0.0,0.9469166252806153
2021-03-21 18:33:05+00:00,2,4987066590.0,0.0,884.8857,40.0678905,-83.127824,3.0,1.0,3.0,0.0001668775934403,165.96375653207352,0.6007593363850852,False,0.0,0.0,0.0,0.0,7,0.5894864221788421,0.0,1.3009198446190509
2021-03-21 18:33:06+00:00,3,4987066590.0,0.0,884.8857,40.06789125,-83.127827,4.0,1.0,4.0,0.000166877592556,165.96375640435244,0.6007593332017241,False,0.0,0.0,0.0,0.0,7,0.8154900225318477,0.0,1.806047996822883
2021-03-21 18:33:07+00:00,4,4987066590.0,0.0,884.8857,40.067892,-83.12783,5.0,1.0,5.0,0.0001668775907593,165.96375659593406,0.6007593267337065,False,0.0,0.0,0.0,0.0,7,1.2480357323288371,0.0,2.7913907262752633
2021-03-21 18:33:08+00:00,5,4987066590.0,0.0,884.8857,40.067898,-83.127843,6.0,1.0,6.0,0.0008027216536568,155.22485942719626,2.889797953164612,False,0.0,0.0,0.0,0.0,7,2.104983605963945,0.0,4.856798444265786
2021-03-21 18:33:09+00:00,6,4987066590.0,0.0,884.8857,40.067894,-83.127838,7.0,1.0,7.0,0.0003824645068087,321.34019177569854,1.3768722245116134,False,0.0,0.0,0.0,0.0,7,3.217775273339744,0.0,7.893010154959634
2021-03-21 18:33:10+00:00,7,4987066590.0,0.0,884.8857,40.067871,-83.127808,8.0,1.0,8.0,0.0022453675038254,322.5238204272429,8.083323013771498,True,0.0,0.0,0.0,0.0,7,4.090184331827688,0.0,10.674234864392341
2021-03-21 18:33:11+00:00,8,4987066590.0,0.0,884.8857,40.067848,-83.127778,9.0,1.0,9.0,0.0022453678822115,322.52382043578973,8.08332437596169,True,0.0,0.0,0.0,0.0,7,4.318342165911584,0.0,11.4733884734538
2021-03-21 18:33:12+00:00,9,4987066590.0,0.0,884.8857,40.067843,-83.127774,10.0,1.0,10.0,0.0004050697009707,308.6598083136673,1.4582509234946597,False,0.0,0.0,0.0,0.0,7,3.819952374991296,0.0,9.768210638239852
2021-03-21 18:33:13+00:00,10,4987066590.0,0.0,884.8857,40.0678455,-83.1277755,11.0,1.0,11.0,0.0001900725922915,120.96375653207352,0.6842613322497216,False,0.0,0.0,0.0,0.0,7,2.8526782668308144,0.0,6.8419758701758475
2021-03-21 18:33:14+00:00,11,4987066590.0,0.0,884.8857,40.067848,-83.127777,12.0,1.0,12.0,0.0001900725910769,120.9637564602304,0.6842613278769395,False,0.0,0.0,0.0,0.0,7,1.813955724667351,0.0,4.134439148610803
2021-03-21 18:33:15+00:00,12,4987066590.0,0.0,884.8857,40.067853,-83.127781,13.0,1.0,13.0,0.0004050696932394,128.65980827394918,1.458250895662086,False,0.0,0.0,0.0,0.0,7,1.138228253651563,0.0,2.538458122376694
2021-03-21 18:33:16+00:00,13,4987066590.0,0.0,884.8857,40.0678555,-83.1277825,14.0,1.0,14.0,0.0001900725878323,120.9637564602304,0.6842613161964948,False,0.0,0.0,0.0,0.0,7,0.955083925176092,0.0,2.1210084814075882
2021-03-21 18:33:17+00:00,14,4987066590.0,0.0,884.8857,40.067858,-83.127784,15.0,1.0,15.0,0.0001900725871791,120.96375669970747,0.6842613138447956,False,0.0,0.0,0.0,0.0,7,0.9655398361473544,0.0,2.144705322306028
2021-03-21 18:33:18+00:00,15,4987066590.0,0.0,884.8857,40.067864,-83.127787,16.0,1.0,16.0,0.0004438730179165,116.56505112279652,1.5979428644996412,False,0.0,0.0,0.0,0.0,7,0.9700319528577732,0.0,2.1548908415639056
2021-03-21 18:33:19+00:00,16,4987066590.0,0.0,884.8857,40.0678665,-83.12778850000001,17.0,1.0,17.0,0.0001900725826498,120.96375669970747,0.6842612975394323,False,0.0,0.0,0.0,0.0,7,0.9842457725012967,0.0,2.187138643698816
2021-03-21 18:33:20+00:00,17,4987066590.0,0.0,884.8857,40.067869,-83.12779,18.0,1.0,18.0,0.0001900725812731,120.9637564602304,0.6842612925834686,False,0.0,0.0,0.0,0.0,7,1.0038629779527135,0.0,2.2316937304249698
2021-03-21 18:33:21+00:00,18,4987066590.0,0.0,884.8857,40.067874,-83.127793,19.0,1.0,19.0,0.0003801451585029,120.9637564602304,1.368522570610686,False,0.0,0.0,0.0,0.0,7,0.964009722940078,0.0,2.1412365686962462
2021-03-21 18:33:22+00:00,19,4987066590.0,0.0,884.8857,40.067879,-83.127797,20.0,1.0,20.0,0.0004050696507128,128.6598083136673,1.458250742566239,False,0.0,0.0,0.0,0.0,7,0.8276390508867544,0.0,1.8333604672938613
2021-03-21 18:34:08+00:00,20,4987066590.0,1.0,884.8857,40.067884,-83.1278,66.0,1.0,21.0,,120.9637564602304,1.368522519147827,False,0.0,0.0,0.0,0.0,7,0.6435319404164841,0.0,1.4212458355282847
2021-03-21 18:34:09+00:00,21,4987066590.0,1.0,884.8857,40.067889,-83.127803,67.0,1.0,22.0,0.0003801451442077,120.96375657996892,1.368522519147827,False,0.0,0.0,0.0,0.0,7,0.9474463368372852,0.0,2.1037087158226195
2021-03-21 18:34:10+00:00,22,4987066590.0,1.0,884.8857,40.06789,-83.127806,68.0,1.0,23.0,0.000173022292222,161.5650512585002,0.6228802519995014,False,0.0,0.0,0.0,0.0,7,1.1997336708316664,0.0,2.6798688762790195
2021-03-21 18:34:11+00:00,23,4987066590.0,1.0,884.8857,40.067895,-83.127795,69.0,1.0,24.0,0.0006764965077568,24.4439547859934,2.4353874279247067,False,0.0,0.0,0.0,0.0,7,1.344131442909765,0.0,3.0145544643194686
2021-03-21 18:34:12+00:00,24,4987066590.0,1.0,884.8857,40.067897,-83.1277895,70.0,1.0,25.0,0.0003219791856318,19.983106539729658,1.159125068274541,False,0.0,0.0,0.0,0.0,7,1.3763823714317678,0.0,3.089854974172585
2021-03-21 18:34:13+00:00,25,4987066590.0,1.0,884.8857,40.067899,-83.127784,71.0,1.0,26.0,0.0003219791777309,19.98310647435417,1.1591250398314457,False,0.0,0.0,0.0,0.0,7,1.373312956998095,0.0,3.0826793891049324
2021-03-21 18:34:14+00:00,26,4987066590.0,1.0,884.8857,40.0679015,-83.1277785,72.0,1.0,27.0,0.0003382482258323,24.4439547859934,1.2176936129964542,False,0.0,0.0,0.0,0.0,7,1.392701651402721,0.0,3.128037928830252
2021-03-21 18:34:15+00:00,27,4987066590.0,1.0,884.8857,40.067904,-83.127773,73.0,1.0,28.0,0.0003382482160773,24.4439547859934,1.2176935778785192,False,0.0,0.0,0.0,0.0,7,1.417634648364142,0.0,3.1864806787841142
2021-03-21 18:34:16+00:00,28,4987066590.0,1.0,884.8857,40.067908,-83.127762,74.0,1.0,29.0,0.0006439582947489,19.983106539729658,2.31824986109609,False,0.0,0.0,0.0,0.0,7,1.476595942126253,0.0,3.3252069483743076
2021-03-21 18:34:17+00:00,29,4987066590.0,1.0,884.8857,40.0679105,-83.1277565,75.0,1.0,30.0,0.0003382481919937,24.4439547859934,1.2176934911774304,False,0.0,0.0,0.0,0.0,7,1.6713482857411404,0.0,3.7889748016541795
2021-03-21 18:34:18+00:00,30,4987066590.0,1.0,884.8857,40.067913,-83.127751,76.0,1.0,31.0,0.0003382481828171,24.443954724647902,1.217693458141626,False,0.0,0.0,0.0,0.0,7,2.1795705990777123,-0.0353760436234749,4.707018081847478
2021-03-21 18:34:19+00:00,31,4987066590.0,1.0,884.8857,40.067917,-83.12774,77.0,1.0,32.0,0.0006439582253388,19.983106539729658,2.3182496112197484,False,0.0,0.0,0.0,0.0,7,3.130511083916863,-0.1603273757115051,5.429596537967226
2021-03-21 18:34:20+00:00,32,4987066590.0,1.0,884.8857,40.067916,-83.12777,78.0,1.0,33.0,0.0015877824740642,181.90915244203325,5.716016906631364,False,0.0,0.0,0.0,0.0,7,4.261471051460096,-0.3517639244906893,4.680420214060102
