activity_id,activity_date,elapsed_time,distance,bike_weight,moving_time,max_speed,avg_speed,elevation_gain,elevation_loss,elevation_low,elevation_high,max_grade,avg_grade,avg_power,calories,perceived_exertion,perceived_relative_effort,weather_observation_time,weather_temperature,apparent_temperature,humidity,weather_pressure,wind_speed,wind_gust,wind_bearing,sunrise_time,sunset_time,act_name_len,has_description,simple_exertion
3874203333,2020-08-06 16:14:39,4422,5.86,15.8757,3270,18.0,1.793639183,15.89999962,15.69999981,242.5,257.0,6.599999905,0.003409943,102.0719833,372.1595459,3.0,27.0,2020-08-06 16:00:00,25.14999962,25.14999962,0.49000001,1019.700012,0.939999998,2.559999943,77.0,2020-08-06 10:37:52,2020-08-07 00:40:32,27,True,EASY
3875911617,2020-08-06 22:28:05,4720,5.09,15.8757,1141,13.30000019,4.465293407,18.36666679,12.16666698,242.6000061,257.7999878,13.19999981,0.121690318,110.3790054,140.425827,5.0,20.0,2020-08-06 22:00:32,26.73999977,26.73999977,0.430000007,1017.599976,1.409999967,2.279999971,4.0,2020-08-06 10:37:52,2020-08-07 00:40:32,26,False,NORMAL
3888490329,2020-08-09 13:01:14,1540,4.72,15.8757,1123,10.19999981,4.208637714,13.66628838,18.96628952,228.8999939,241.8999939,5.5,-0.112138458,77.41306305,96.93238068,2.0,5.0,2020-08-09 13:00:48,21.12999916,21.31999969,0.779999971,1022.099976,0.99000001,1.899999976,184.0,2020-08-09 10:40:00,2020-08-10 00:36:16,31,False,EASY
3902986200,2020-08-12 14:44:32,5580,10.4,15.8757,1727,19.0,6.021829605,30.85000038,31.04999924,245.0,269.3999939,9.399999619,-0.001923132,130.2162018,250.7445831,7.0,55.0,2020-08-12 14:00:32,23.75,24.30999947,0.810000002,1019.099976,1.299999952,1.549999952,13.0,2020-08-12 10:42:08,2020-08-13 00:34:08,13,False,HARD
3922365744,2020-08-16 12:52:17,11079,20.95,15.8757,6697,19.0,3.128430605,67.63182068,68.03181458,220.3999939,243.8000031,8.600000381,-0.001909208,75.63647461,564.7892456,,,2020-08-16 12:01:04,17.0,17.18000031,0.930000007,1015.200012,0.980000019,2.119999886,148.0,2020-08-16 10:46:24,2020-08-17 00:27:44,17,False,
3924016323,2020-08-16 21:54:15,1268,6.08,15.8757,1017,11.5,5.986037254,23.62138939,24.72138977,215.3000031,225.3000031,5.400000095,-0.018068925,125.0320435,141.7807159,,,2020-08-16 21:00:48,26.09000015,26.62999916,0.720000029,1012.299988,1.610000014,1.610000014,283.0,2020-08-16 10:46:24,2020-08-17 00:27:44,20,False,
3924085714,2020-08-16 23:50:57,1020,5.19,15.8757,988,10.30000019,5.252327919,16.63484192,16.03484154,217.8000031,225.3000031,17.20000076,0.011562253,95.57505035,105.2873917,6.0,26.0,2020-08-16 23:00:16,26.70000076,27.97999954,0.639999986,1013.0,1.309999943,2.549999952,24.0,2020-08-16 10:46:24,2020-08-17 00:27:44,12,False,NORMAL
3938300771,2020-08-19 21:24:50,9162,42.1,15.8757,6342,35.40000153,6.638489246,160.6982574,160.5980072,243.6999969,275.3999939,11.69999981,0.000237522,139.0703125,983.4098511,6.0,167.0,2020-08-19 21:00:48,25.04999924,25.04999924,0.460000008,1016.400024,2.660000086,4.739999771,29.0,2020-08-19 10:50:40,2020-08-20 00:25:36,40,False,NORMAL
3942695122,2020-08-20 21:10:09,2000,3.9,15.8757,871,19.10000038,4.478645325,5.676388741,6.07638979,266.0,269.8999939,4.199999809,-0.010254044,108.6206894,105.4889145,3.0,7.0,2020-08-20 21:00:48,27.47999954,27.47999954,0.379999995,1014.700012,0.99000001,2.0,108.0,2020-08-20 10:50:40,2020-08-21 00:23:28,15,False,EASY
3955182746,2020-08-23 13:00:31,2283,7.35,15.8757,1806,10.60000038,4.070542812,16.82363701,27.32363701,228.8999939,244.0,3.900000095,-0.14282994,83.55641174,168.2566986,,,2020-08-23 13:00:48,20.53000069,21.04000092,0.920000017,1017.799988,1.679999948,2.980000019,189.0,2020-08-23 10:52:48,2020-08-24 00:17:04,12,False,
3956271614,2020-08-23 17:27:56,5539,25.76,15.8757,4799,27.39999962,5.369493484,70.31666565,70.21669769,243.6999969,280.5,7.099999905,0.000388075,123.3847275,660.2189331,8.0,206.0,2020-08-23 16:59:44,28.06999969,29.75,0.620000005,1017.400024,1.600000024,3.349999905,178.0,2020-08-23 10:54:56,2020-08-24 00:19:12,20,False,HARD
3964264713,2020-08-25 14:38:03,6478,10.14,15.8757,2152,23.79999924,4.715427399,9.451428413,8.951430321,262.5,269.8999939,5.5,0.004927273,100.5884399,241.3588867,5.0,38.0,2020-08-25 14:00:32,27.07999992,29.65999985,0.769999981,1017.299988,2.75,5.679999828,318.0,2020-08-25 10:54:56,2020-08-26 00:17:04,33,False,NORMAL
3988078366,2020-08-30 14:59:09,11047,27.52,15.8757,5842,27.60000038,4.711211681,122.101799,141.7019958,223.1999969,269.0,11.69999981,-0.071213424,87.31626892,568.7635498,5.0,105.0,2020-08-30 14:00:32,19.31999969,19.31999969,0.670000017,1013.900024,2.150000095,4.090000153,358.0,2020-08-30 10:59:12,2020-08-31 00:08:32,21,True,NORMAL
4003175803,2020-09-02 21:21:17,5151,23.6,15.8757,4173,12.80000019,5.656314373,117.6379395,118.038002,243.6999969,275.3999939,10.0,-0.001694642,95.57357788,444.6939392,5.0,75.0,2020-09-02 21:00:48,26.30999947,27.92000008,0.730000019,1009.400024,3.640000105,5.869999886,272.0,2020-09-02 11:03:28,2020-09-03 00:04:16,31,False,NORMAL
4003355461,2020-09-02 23:24:55,1309,4.21,15.8757,798,18.20000076,5.277694225,4.900952339,4.80095005,266.1000061,269.8999939,2.799999952,0.002374395,123.4260864,109.820755,4.0,8.0,2020-09-02 23:00:16,25.02000046,25.70999908,0.819999993,1009.799988,2.50999999,4.730000019,277.0,2020-09-02 11:03:28,2020-09-03 00:04:16,23,False,EASY
4008153143,2020-09-03 22:56:23,5746,10.76,15.8757,2412,9.5,4.464179039,37.68000031,36.88000107,245.0,270.0,5.599999905,0.007429697,96.59346771,259.7766418,6.0,63.0,2020-09-03 22:00:32,27.75,29.60000038,0.649999976,1007.799988,3.660000086,7.039999962,273.0,2020-09-03 11:03:28,2020-09-04 00:02:08,12,False,NORMAL
4037172186,2020-09-09 22:23:50,4956,25.3,15.8757,4528,11.5,5.587256908,108.7969055,108.7969971,241.1000061,271.5,9.5,0.0,103.5216904,522.6535645,6.0,119.0,2020-09-09 22:00:32,29.86000061,31.21999931,0.519999981,1021.299988,2.119999886,3.130000114,140.0,2020-09-09 11:09:52,2020-09-09 23:51:28,32,True,NORMAL
4071000092,2020-09-16 23:40:59,3290,14.94,15.8757,2890,12.5,5.171591759,88.18478394,88.88480377,233.3000031,274.3999939,28.79999924,-0.004683559,107.8873444,347.6496887,5.0,52.0,2020-09-16 23:00:16,23.36000061,23.36000061,0.540000021,1016.299988,1.330000043,1.330000043,192.0,2020-09-16 11:16:16,2020-09-16 23:40:48,20,True,NORMAL
4074900404,2020-09-17 19:07:52,6100,19.26,15.8757,4612,22.89999962,4.176799774,72.88571167,73.48570251,242.6000061,269.8999939,16.5,-0.003114715,102.3370438,526.2557373,5.0,83.0,2020-09-17 18:59:12,23.21999931,23.29000092,0.649999976,1016.0,3.710000038,5.230000019,31.0,2020-09-17 11:16:16,2020-09-17 23:38:40,11,False,NORMAL
4079221652,2020-09-18 19:50:38,5622,21.0,15.8757,3792,13.30000019,5.538211823,72.4536438,86.1536026,237.0,279.2000122,14.39999962,-0.065235302,106.3830643,449.7958374,10.0,231.0,2020-09-18 18:59:12,18.07999992,18.07999992,0.439999998,1022.5,6.960000038,8.979999542,10.0,2020-09-18 11:18:24,2020-09-18 23:36:32,8,True,HARD
4104212687,2020-09-24 00:27:29,3851,14.67,15.8757,3293,11.39999962,4.45633173,73.75765228,74.35769653,241.6000061,274.1000061,13.30000019,-0.00408867,90.98030853,334.0519104,2.0,15.0,2020-09-24 00:00:00,19.88999939,19.88999939,0.709999979,1016.799988,1.24000001,1.830000043,276.0,2020-09-23 11:22:40,2020-09-23 23:28:00,7,False,EASY
4108365472,2020-09-24 22:25:22,5430,24.28,15.8757,4548,10.30000019,5.339313984,74.84260559,75.04260254,243.6999969,278.5,16.70000076,-0.000823615,92.0920105,467.0003662,5.0,82.0,2020-09-24 22:00:32,24.87999916,24.87999916,0.5,1015.400024,1.409999967,2.140000105,163.0,2020-09-24 11:24:48,2020-09-24 23:28:00,26,False,NORMAL
4120059933,2020-09-27 12:56:30,9189,30.68,15.8757,6175,56.59999847,4.968971729,96.95716095,96.85716248,214.6999969,243.0,19.29999924,0.000325909,83.65126038,575.9494019,3.0,51.0,2020-09-27 12:01:04,16.23999977,16.39999962,0.949999988,1012.799988,2.400000095,5.599999905,192.0,2020-09-27 11:26:56,2020-09-27 23:21:36,15,False,EASY
4203579387,2020-10-16 19:04:26,3786,18.07,15.8757,3114,9.199999809,5.804752827,54.85129547,55.45130157,243.6999969,276.5,6.400000095,-0.003319318,98.02722168,340.3612366,7.0,99.0,2020-10-16 18:59:12,12.76000023,12.76000023,0.389999986,1022.099976,2.319999933,3.849999905,270.0,2020-10-16 11:46:08,2020-10-16 22:51:44,18,False,HARD
4230821659,2020-10-22 22:39:49,3541,15.93,15.8757,2891,11.19999981,5.510273457,71.06990051,71.06990051,242.6000061,274.2999878,14.30000019,0.0,99.15528107,319.6236267,6.0,76.0,2020-10-22 22:00:32,24.61000061,24.69000053,0.600000024,1019.099976,1.460000038,3.529999971,186.0,2020-10-22 11:52:32,2020-10-22 22:43:12,28,True,NORMAL
4237853887,2020-10-24 16:01:08,1460,8.78,15.8757,1326,10.80000019,6.625188351,26.07571411,38.47570038,238.6000061,269.7000122,5.699999809,-0.141149685,121.1527634,179.1235046,7.0,42.0,2020-10-24 16:00:00,8.18999958,6.25,0.74000001,1023.099976,3.130000114,4.96999979,15.0,2020-10-24 11:54:40,2020-10-24 22:41:04,23,False,HARD
4238060996,2020-10-24 16:56:01,797,4.66,15.8757,730,9.100000381,6.382739544,9.911190033,13.81119061,253.1000061,261.2999878,1.700000048,-0.083701767,91.86291504,74.77182007,5.0,13.0,2020-10-24 16:00:00,8.18999958,6.25,0.74000001,1023.099976,3.130000114,4.96999979,15.0,2020-10-24 11:54:40,2020-10-24 22:41:04,5,False,NORMAL
4238714069,2020-10-24 18:50:52,6752,15.86,15.8757,4987,11.0,3.181772709,35.25231171,35.25231171,239.1999969,256.0,7.0,0.0,76.17150879,423.552063,,,2020-10-24 17:59:28,9.989999771,9.569999695,0.639999986,1022.0,1.559999943,3.529999971,6.0,2020-10-24 11:54:40,2020-10-24 22:41:04,27,False,
4238817655,2020-10-24 20:44:22,2308,12.42,15.8757,2058,9.899999619,6.034985542,49.44269943,35.6427002,238.6000061,269.3999939,5.800000191,0.111111112,103.1366272,236.6653748,7.0,65.0,2020-10-24 20:01:04,10.42000008,10.42000008,0.620000005,1021.200012,1.440000057,2.430000067,23.0,2020-10-24 11:54:40,2020-10-24 22:41:04,14,False,HARD
4329474548,2020-11-12 21:30:19,3278,9.15,15.8757,2324,9.100000381,3.937177181,12.13749981,12.13749981,262.0,269.7000122,7.699999809,0.0,90.93786621,235.6437378,,,2020-11-12 21:00:48,11.92000008,11.92000008,0.469999999,1018.5,1.629999995,1.850000024,34.0,2020-11-12 12:16:00,2020-11-12 22:19:44,14,False,
4348081788,2020-11-16 20:46:37,5659,15.2,15.8757,4075,10.10000038,3.731950998,70.74143219,71.04139709,244.8999939,277.1000061,14.30000019,-0.001972685,91.64292908,416.3909607,6.0,107.0,2020-11-16 19:58:56,9.350000381,6.690000057,0.389999986,1020.5,5.21999979,9.659999847,256.0,2020-11-16 12:20:16,2020-11-16 22:15:28,25,False,NORMAL
4351835276,2020-11-17 17:11:02,1966,9.87,15.8757,1811,9.699999809,5.453119755,34.82083511,34.82080078,244.3999939,269.7000122,10.0,0.0,82.33827209,166.2628479,,,2020-11-17 16:59:44,3.309999943,-0.74000001,0.579999983,1027.900024,4.940000057,8.859999657,315.0,2020-11-17 12:22:24,2020-11-17 22:15:28,28,False,
4356983762,2020-11-18 18:10:43,2364,7.61,15.8757,1443,8.600000381,5.277754784,8.970000267,8.970000267,262.7000122,269.7000122,3.0,0.0,91.12255096,146.6112518,4.0,16.0,2020-11-18 17:59:28,5.409999847,3.839999914,0.479999989,1036.400024,2.00999999,3.150000095,194.0,2020-11-18 12:24:32,2020-11-18 22:15:28,23,False,EASY
4361964395,2020-11-19 20:16:24,3548,10.98,15.8757,2756,10.19999981,3.984143734,26.36000061,25.45999908,245.3999939,270.1000061,7.400000095,0.008196497,95.20835114,292.5697021,5.0,49.0,2020-11-19 20:01:04,17.45999908,17.45999908,0.280000001,1023.900024,5.860000134,11.06999969,211.0,2020-11-19 12:24:32,2020-11-19 22:13:20,25,False,NORMAL
4403807192,2020-11-28 17:06:44,8912,20.21,15.8757,3784,12.0,5.341067791,108.5492096,108.1492081,302.2999878,330.1000061,9.199999809,0.001979159,97.93473053,413.202301,5.0,68.0,2020-11-28 16:59:44,4.940000057,2.319999933,0.680000007,1021.200012,3.140000105,5.289999962,249.0,2020-11-28 12:30:56,2020-11-28 22:00:32,21,False,NORMAL
4412809348,2020-11-30 17:40:12,2712,10.29,15.8757,1967,9.5,5.234875679,28.14595222,28.14599991,263.1000061,278.3999939,4.199999809,0.0,81.69444275,179.1725616,5.0,35.0,2020-11-30 16:59:44,1.340000033,-3.25,0.959999979,1002.200012,5.019999981,8.930000305,335.0,2020-11-30 12:37:20,2020-11-30 22:09:04,20,False,NORMAL
4422108022,2020-12-02 19:54:53,3050,6.31,15.8757,2039,10.39999962,3.098773956,14.2396822,13.43970013,264.7999878,274.2999878,7.699999809,0.012661433,82.11420441,186.6854095,3.0,16.0,2020-12-02 18:59:12,3.25999999,0.730000019,0.680000007,1026.400024,2.619999886,4.639999866,282.0,2020-12-02 12:39:28,2020-12-02 22:09:04,18,False,EASY
4425571905,2020-12-03 17:05:01,5128,21.09,15.8757,3961,9.600000381,5.326255798,51.60193634,50.70190048,263.1000061,282.1000061,5.599999905,0.004265949,91.47094727,403.982605,7.0,126.0,2020-12-03 16:59:44,2.109999895,-0.689999998,0.730000019,1025.099976,2.680000067,5.670000076,209.0,2020-12-03 12:39:28,2020-12-03 22:09:04,28,True,HARD
4434685320,2020-12-05 20:49:49,4018,9.23,15.8757,2462,9.199999809,3.751665354,12.6922617,12.69229984,261.1000061,269.7000122,2.599999905,0.0,82.71080017,227.0518951,5.0,44.0,2020-12-05 20:01:04,3.50999999,1.00999999,0.709999979,1019.0,2.640000105,3.99000001,338.0,2020-12-05 12:41:36,2020-12-05 22:09:04,17,False,NORMAL
4439566437,2020-12-06 18:36:38,8206,38.41,15.8757,6891,12.0,5.574575424,148.42659,148.427002,244.1999969,283.2000122,10.19999981,0.0,101.1133957,776.8981934,10.0,421.0,2020-12-06 17:59:28,2.329999924,1.059999943,0.649999976,1017.400024,1.389999986,1.389999986,65.0,2020-12-06 12:41:36,2020-12-06 22:06:56,14,True,HARD
4447920062,2020-12-08 21:15:25,3603,17.9,15.8757,2945,10.69999981,6.079558372,53.63571548,53.53570175,244.1999969,276.3999939,5.099999905,0.000558525,102.4611969,336.4486389,6.0,77.0,2020-12-08 21:00:48,1.74000001,-0.829999983,0.660000026,1018.200012,2.359999895,4.059999943,238.0,2020-12-08 12:43:44,2020-12-08 22:06:56,28,False,NORMAL
4450338751,2020-12-09 13:44:23,3596,18.34,15.8757,2935,10.60000038,6.250017166,79.76773834,67.06770325,244.3000031,283.1000061,11.39999962,0.069233201,111.6547852,365.3937683,6.0,77.0,2020-12-09 13:00:48,0.280000001,-3.039999962,0.850000024,1013.299988,2.859999895,5.510000229,213.0,2020-12-09 12:45:52,2020-12-09 22:09:04,14,False,NORMAL
4450821610,2020-12-09 15:53:02,3755,18.87,15.8757,3416,13.19999981,5.524677753,66.74121094,79.24120331,244.1999969,282.2000122,8.300000191,-0.066234641,86.54946899,329.6531982,10.0,208.0,2020-12-09 15:00:16,2.0,-2.089999914,0.810000002,1012.599976,4.409999847,8.470000267,229.0,2020-12-09 12:45:52,2020-12-09 22:09:04,19,True,HARD
4456136306,2020-12-10 20:41:42,5261,24.76,15.8757,4294,9.5,5.76646471,67.87408447,67.17410278,244.3000031,283.6000061,8.0,0.002827004,94.09111023,450.4902954,5.0,77.0,2020-12-10 19:58:56,12.07999992,12.07999992,0.529999971,1018.200012,2.349999905,3.410000086,152.0,2020-12-10 12:45:52,2020-12-10 22:06:56,13,False,NORMAL
4472002417,2020-12-14 17:05:27,2611,11.22,15.8757,1963,9.899999619,5.717371464,26.46583366,26.7658329,241.1999969,260.8999939,4.099999905,-0.002673034,85.62465668,187.4105377,2.0,9.0,2020-12-14 16:59:44,1.330000043,-0.769999981,0.670000017,1020.700012,1.889999986,7.480000019,322.0,2020-12-14 12:48:00,2020-12-14 22:09:04,35,False,EASY
4477068537,2020-12-15 21:12:39,3563,17.93,15.8757,3096,11.5,5.793378353,53.42761993,52.82759857,244.3000031,276.3999939,8.100000381,0.003345171,100.5874176,347.2303467,7.0,98.0,2020-12-15 21:00:48,0.5,-2.700000048,0.589999974,1025.5,2.779999971,4.570000172,80.0,2020-12-15 12:48:00,2020-12-15 22:09:04,32,False,HARD
4483794877,2020-12-17 15:27:53,4546,23.07,15.8757,3848,12.60000038,5.996153831,102.8130417,102.8130035,244.3000031,271.2999878,10.10000038,0.0,106.4550171,456.7473145,5.0,69.0,2020-12-17 15:00:16,-1.529999971,-4.409999847,0.939999998,1018.599976,2.140000105,2.829999924,311.0,2020-12-17 12:50:08,2020-12-17 22:09:04,29,True,NORMAL
4488400318,2020-12-18 19:35:24,5432,26.62,10.16049957,4447,10.60000038,5.988037109,54.14400864,54.14400864,314.3999939,345.7999878,4.099999905,0.0,88.26703644,437.6637268,6.0,117.0,2020-12-18 18:59:12,-0.449999988,-2.599999905,0.75999999,1030.400024,1.720000029,2.289999962,203.0,2020-12-18 12:52:16,2020-12-18 22:11:12,20,False,NORMAL
4512706104,2020-12-24 14:04:48,4336,20.29,10.16049957,3836,11.89999962,5.289442062,143.6551056,143.4550018,287.0,323.8999939,15.80000019,0.000985693,95.17445374,407.074646,8.0,165.0,2020-12-24 14:00:32,8.5,5.329999924,0.920000017,1005.0,6.03000021,14.60000038,245.0,2020-12-24 12:50:08,2020-12-24 22:02:40,39,True,HARD
4535982703,2020-12-29 19:00:00,3562,18.12,10.16049957,3131,10.5,5.78949213,53.03733826,52.43730164,244.1999969,276.3999939,7.5,0.003309998,105.6095123,368.6913757,6.0,82.0,2020-12-29 18:59:12,1.860000014,1.860000014,0.430000007,1033.800049,1.24000001,2.710000038,122.0,2020-12-29 12:54:24,2020-12-29 22:17:36,16,False,NORMAL
4540079650,2020-12-30 15:58:43,3007,15.61,10.16049957,2710,11.30000019,5.760147572,63.16666794,62.16669846,244.3000031,270.1000061,12.10000038,0.00640615,108.9247513,329.1332397,8.0,116.0,2020-12-30 15:00:16,5.139999866,1.340000033,0.670000017,1019.099976,5.369999886,10.89999962,177.0,2020-12-30 12:54:24,2020-12-30 22:17:36,42,False,HARD
4567823595,2021-01-04 20:42:38,1724,7.54,10.16049957,1320,9.800000191,5.713106155,6.683333397,6.683330059,262.8999939,269.7000122,3.200000048,0.0,100.0796661,147.2977448,5.0,23.0,2021-01-04 20:01:04,1.960000038,0.100000001,0.779999971,1016.0,1.779999971,2.210000038,230.0,2021-01-04 12:56:32,2021-01-04 22:21:52,13,False,NORMAL
4587714515,2021-01-08 16:24:19,2546,11.53,10.16049957,2213,14.19999981,5.21025753,51.78701401,51.18700027,237.1000061,269.7999878,30.89999962,0.005203681,105.4558945,260.2121582,6.0,58.0,2021-01-08 16:00:00,-0.059999999,-4.190000057,0.819999993,1020.799988,3.769999981,5.869999886,15.0,2021-01-08 12:56:32,2021-01-08 22:24:00,19,False,NORMAL
4638471665,2021-01-17 19:38:18,3689,12.12,15.8757,2929,10.89999962,4.138955116,47.11999893,47.11999893,241.8999939,269.7000122,20.20000076,0.0,95.29924011,311.2314758,7.0,93.0,2021-01-17 18:59:12,0.99000001,-2.49000001,0.920000017,1008.799988,3.220000029,3.220000029,226.0,2021-01-17 12:52:16,2021-01-17 22:34:40,25,True,HARD
4649177294,2021-01-19 21:10:09,5888,17.46,10.16049957,4522,10.0,3.863025188,75.45920563,75.459198,241.8999939,277.7999878,16.10000038,0.0,82.15891266,414.2476501,6.0,119.0,2021-01-19 21:00:48,2.920000076,-0.550000012,0.589999974,1022.200012,3.769999981,7.46999979,262.0,2021-01-19 12:50:08,2021-01-19 22:36:48,22,False,NORMAL
4659559424,2021-01-21 21:28:24,4885,9.62,10.16049957,3185,8.699999809,3.020973206,14.25829029,12.85830021,261.7000122,269.7000122,7.400000095,0.014550292,65.85643005,233.8741913,2.0,15.0,2021-01-21 21:00:48,6.670000076,3.109999895,0.519999981,1008.0,5.739999771,10.35000038,266.0,2021-01-21 12:50:08,2021-01-21 22:41:04,38,False,EASY
4664342824,2021-01-22 20:54:37,3913,16.39,10.16049957,3176,10.69999981,5.161083221,35.70840836,35.40840149,262.7000122,277.2999878,6.199999809,0.001830206,86.15606689,305.0994263,7.0,101.0,2021-01-22 20:01:04,-0.920000017,-6.170000076,0.620000005,1017.900024,5.170000076,6.809999943,293.0,2021-01-22 12:50:08,2021-01-22 22:41:04,37,False,HARD
4697172498,2021-01-28 20:54:33,5150,19.96,10.16049957,4344,10.60000038,4.59541893,42.56404877,42.56399918,262.7000122,281.3999939,4.5,0.0,87.89070892,425.7038879,6.0,114.0,2021-01-28 20:01:04,-4.170000076,-8.430000305,0.569999993,1034.400024,2.920000076,6.190000057,338.0,2021-01-28 12:45:52,2021-01-28 22:47:28,25,True,NORMAL
4702002534,2021-01-29 21:22:51,4543,18.05,10.16049957,3441,10.89999962,5.247108459,53.29180145,53.29180145,244.3000031,276.3999939,5.0,0.0,99.6111908,382.1797791,8.0,148.0,2021-01-29 21:00:48,-0.430000007,-2.079999924,0.479999989,1029.300049,1.399999976,1.399999976,275.0,2021-01-29 12:43:44,2021-01-29 22:49:36,22,False,HARD
4713663927,2021-01-31 18:48:16,3059,7.02,15.8757,2484,10.39999962,2.827777863,14.3769846,14.67700005,264.3999939,274.1000061,22.60000038,-0.004270949,84.18671417,233.1685333,,,2021-01-31 17:59:28,1.779999971,-1.639999986,0.949999988,1007.5,3.349999905,3.349999905,86.0,2021-01-31 12:43:44,2021-01-31 22:51:44,19,True,
4861374986,2021-02-27 19:07:48,4432,21.34,10.16049957,3882,13.10000038,5.497784615,88.10309601,88.10310364,241.8999939,276.3999939,21.39999962,0.0,94.08109283,407.2234497,7.0,124.0,2021-02-27 18:59:12,8.260000229,8.260000229,0.790000021,1019.099976,1.220000029,3.549999952,302.0,2021-02-27 12:09:36,2021-02-27 23:23:44,17,True,HARD
4880365656,2021-03-02 22:48:02,2650,11.26,10.16049957,2305,13.89999962,4.886073589,53.02535629,52.52539825,234.1000061,270.0,44.09999847,0.004439551,98.87245178,254.1097412,6.0,60.0,2021-03-02 22:00:32,4.710000038,2.839999914,0.430000007,1023.400024,2.180000067,3.950000048,241.0,2021-03-02 12:05:20,2021-03-02 23:28:00,17,False,NORMAL
4959281939,2021-03-16 22:04:42,6271,18.58,10.16049957,4019,10.0,4.625255108,74.0812149,73.08119965,241.8999939,277.0,21.60000038,0.005379554,93.2631073,417.9291992,,,2021-03-16 22:00:32,12.19999981,12.19999981,0.74000001,1013.5,2.089999914,2.869999886,322.0,2021-03-16 11:44:00,2021-03-16 23:42:56,31,True,
4975031593,2021-03-19 22:31:05,2708,8.84,10.16049957,2119,9.800000191,4.17437458,9.100000381,9.100000381,262.7000122,269.7000122,2.299999952,0.0,88.02407074,207.9732208,5.0,38.0,2021-03-19 22:00:32,8.199999809,5.699999809,0.400000006,1029.699951,4.179999828,6.329999924,25.0,2021-03-19 11:37:36,2021-03-19 23:45:04,17,False,NORMAL
4987066590,2021-03-21 18:33:03,1212,5.48,10.16049957,1016,9.899999619,5.400393486,13.95375919,26.55380058,245.1999969,269.7000122,7.5,-0.229642048,93.66413879,106.1064377,,,2021-03-21 17:59:28,16.45000076,16.45000076,0.230000004,1029.800049,2.49000001,3.920000076,147.0,2021-03-21 11:35:28,2021-03-21 23:47:12,17,False,
4993197209,2021-03-22 21:53:41,3110,15.09,10.16049957,2653,10.39999962,5.690953732,32.86238098,38.46239853,263.1000061,281.3999939,6.199999809,-0.03709076,114.8127747,339.6277466,6.0,70.0,2021-03-22 21:00:48,20.71999931,20.71999931,0.25999999,1020.200012,2.079999924,5.070000172,167.0,2021-03-22 11:33:20,2021-03-22 23:47:12,37,False,NORMAL
5021533982,2021-03-27 14:43:28,18816,43.7,10.16049957,11645,17.29999924,3.752889633,129.9410248,149.141037,214.6000061,250.1000061,9.800000191,-0.043933515,100.1091766,1299.835083,,,2021-03-27 14:00:32,9.68999958,8.619999886,0.800000012,1020.599976,2.269999981,3.50999999,104.0,2021-03-27 11:24:48,2021-03-27 23:53:36,37,False,
5022261676,2021-03-27 21:25:48,7670,37.01,10.16049957,6408,19.79999924,5.776295185,125.3411865,107.0411835,215.6000061,248.6000061,6.900000095,0.049440086,108.807312,777.4195557,8.0,275.0,2021-03-27 21:00:48,20.54000092,20.54000092,0.460000008,1013.900024,4.010000229,5.369999886,196.0,2021-03-27 11:24:48,2021-03-27 23:51:28,33,False,HARD
5057015743,2021-04-02 16:17:27,5072,11.43,10.16049957,3383,9.300000191,3.379751682,26.43333244,25.93330002,245.3999939,270.1000061,11.19999981,0.004373038,84.49533081,318.7200623,7.0,108.0,2021-04-02 16:00:00,3.210000038,2.079999924,0.419999987,1034.800049,1.389999986,1.389999986,302.0,2021-04-02 11:14:08,2021-04-03 00:00:00,20,False,HARD
5070122440,2021-04-04 15:34:40,15412,46.7,10.16049957,9459,12.5,4.93727684,198.0679321,197.6679993,237.8999939,284.8999939,43.0,0.0008565,96.48961639,1017.65509,6.0,249.0,2021-04-04 15:00:16,15.13000011,15.13000011,0.409999996,1023.900024,1.799999952,2.109999895,321.0,2021-04-04 11:12:00,2021-04-05 00:00:00,40,True,NORMAL
5082384851,2021-04-06 21:25:32,12569,35.61,10.16049957,8076,26.29999924,4.410450935,174.1597137,125.8600006,218.3999939,270.3999939,10.80000019,0.135602549,192.5673523,1734.015747,2.0,38.0,2021-04-06 21:00:48,25.12999916,25.12999916,0.349999994,1013.700012,3.569999933,7.96999979,222.0,2021-04-06 11:07:44,2021-04-07 00:02:08,33,False,EASY
5093418943,2021-04-08 21:31:20,5265,15.78,10.16049957,4174,9.5,3.782654524,45.65243912,45.85243988,221.1000061,236.0,16.70000076,-0.001266721,80.18539429,373.1836243,,,2021-04-08 21:00:48,17.42000008,17.42000008,0.75999999,1006.200012,0.709999979,0.920000017,125.0,2021-04-08 11:05:36,2021-04-09 00:04:16,20,False,
5099134640,2021-04-09 23:22:53,6945,34.11,10.16049957,6301,13.60000038,5.414680004,134.3451233,134.3450012,244.1999969,281.8999939,18.20000076,0.0,96.57897186,678.5268555,6.0,166.0,2021-04-09 23:00:16,22.0,22.0,0.409999996,1009.5,2.720000029,8.819999695,199.0,2021-04-09 11:03:28,2021-04-10 00:06:24,23,False,NORMAL
5161949989,2021-04-20 14:38:06,11775,37.26,10.16049957,9088,16.29999924,4.100803375,62.13041687,62.13041687,0.100000001,15.30000019,30.60000038,0.0,76.93447113,779.5861816,6.0,239.0,2021-04-20 14:00:32,20.72999954,21.03000069,0.829999983,1016.299988,3.309999943,4.610000134,67.0,2021-04-20 10:54:56,2021-04-20 23:57:52,30,False,NORMAL
